Issue ID	Type	Area	Title	Assigned To	Priority	Status	Milestone
449	Defect	Skyline	LIBRARY BUILD ERROR	guest	2	closed	3.6
448	Defect	Skyline	Add optimization step to compound names in Quantiva method/transition list export	guest	3	closed	3.6
447	Defect	Skyline	Change of e-mail address	guest	3	closed	3.6
446	Defect	Skyline	idopt not shown when log view activated	guest	3	closed	22.1
445	Defect	Skyline	DIA-MS on Fusion	guest	3	closed	3.2
444	Todo	Skyline	Add errors and warnings for documents where Full-Scan settings do not match Filter ion types	guest	3	closed	3.2
443	Todo	Skyline	Improve behavior of Cancel for a re-import or re-score operation	guest	3	closed	
442	Todo	Skyline	Skyline should prefer heavy spectra in many cases	guest	2	closed	
441	Todo	Skyline	Reevaluate Edit > Refine > Advanced for new filtering opportunities	guest	3	closed	
440	Defect	BiblioSpec	Graceful failure during MaxQuantReader constructor	guest	3	closed	
439	Defect	Skyline	MS1 Full-Scan import = match with mascot search, ppm values missing	guest	3	closed	3.2
438	Defect	Skyline	"Make ""Insert Transition List"" for small molecules tolerant of empty product ion columns"	guest	3	closed	3.2
437	Todo	BiblioSpec	Improve performance of BlibBuild spectral library building from pepXML/mzXML	guest	2	closed	3.2
436	Todo	Skyline	Add TraML as a transition list import format	guest	3	closed	
435	Defect	Skyline	Problem handling 'Optimize CE' data	guest	3	closed	3.2
434	Todo	Skyline	Add chromatogram export support to command-line interface	guest	3	closed	3.2
433	Defect	Skyline	Allow Remove Peak and Apply to All from peptide view with multiple precursors	guest	2	closed	3.2
432	Todo	Skyline	Make it possible to view instrument-specific scan information from the full-scan view	guest	3	closed	
431	Todo	Skyline	Allow clicking on totals chromatograms to show Full-Scan graph	guest	3	closed	
430	Defect	Skyline	Cancelling report export leaves a truncated report on disk	guest	3	closed	3.2
429	Todo	Skyline	Extend the Insert Transition List dialog to be as flexible for peptides as it is for small molecules	guest	3	closed	22.1
428	Defect	Skyline	Mulriple injection import error when no scans match document peptides or current filter settings	guest	3	closed	
427	Todo	Skyline	Create Thermo TraceFinder export tool	guest	2	closed	3.6
426	Todo	Skyline	Add peak area shading to show the area integrated in Skyline	guest	2	closed	3.2
425	Defect	Skyline	Hard to figure out how to filter on true/false columns in Document Grid	guest	2	closed	3.2
424	Defect	Skyline	Colored summary chromatogram disappeared with latest Skyline-daily update	guest	3	closed	3.2
423	Defect	BiblioSpec	Handle multiple modifications on the same residue	guest	4	closed	
422	Todo	Skyline	Attempt to make Skyline ignore spectra from incorrect mass analyzer type	guest	3	closed	
421	Defect	Skyline	Implement cursor changes for the start-up form	guest	4	closed	3.2
420	Todo	Skyline	Add refinement option for DDA data based on peak IDs	guest	4	closed	
419	Todo	Skyline	Add SkylineRunner support for Edit > Refine > Reintegrate	guest	3	closed	3.2
418	Todo	Skyline	Improve peak removal UI	guest	3	closed	3.2
417	Todo	Skyline	Add explicit property support for peptides	guest	3	closed	3.2
416	Defect	Skyline	Having many disconnected network drives causes the Import Results form to hang for a long time	guest	3	closed	3.2
415	Defect	Skyline	Transition list import should pick modified sequence column over bare sequence column	guest	3	closed	3.2
414	Todo	Skyline	Add the ability to show the center of mass and possibly the target mass for an extraction region in the full-scan graph	guest	3	closed	
413	Defect	Skyline	Keep optimization values from being negative	guest	2	closed	
412	Todo	Skyline	Need ways to see isolation windows on full-scan graphs	guest	3	closed	22.1
411	Defect	Skyline	Column filters do not apply to Export and Copy All	guest	1	closed	3.1
410	Defect	Skyline	Multiple selection color is too faint	guest	3	closed	3.2
409	Defect	Skyline	Skyline guesses poorly when it encounters AQUA/SILAC labeling	guest	3	closed	
408	Defect	Skyline	Group comparison grid and graph can become disconnected	guest	1	closed	3.2
407	Defect	Skyline	Opening a .sky file in a .zip file can be confusing	guest	2	closed	4.3
406	Defect	Skyline	Need better error message for Waters instruments when multiple RT windows are required	guest	3	closed	3.2
405	Todo	Skyline	Add View > Group Comparisons > Edit List... item	guest	3	closed	3.2
404	Todo	Skyline	Increased versioning requested for validated environments	guest	3	closed	
403	Todo	Skyline	Make it possible to choose top N transitions for quantification	guest	1	closed	20.2
402	Todo	Skyline	Make it possible to do group comparison normalization by a replicate annotation value	guest	3	closed	3.2
401	Defect	Skyline	AssumptionException SummaryPeptidePeakData.GetMzFilters	guest	3	closed	4.3
400	Todo	Skyline	Add option to export chromatograms to SkylineRunner	guest	2	closed	3.6
399	Defect	Skyline	Instrument info not imported from RAW file	guest	3	closed	3.1
398	Todo	BiblioSpec	Investigate Mascot score threshold	guest	3	closed	3.1
397	Todo	Skyline	Support mzid and pride xml from PeptideShaker	guest	3	closed	3.1
396	Todo	Skyline	Naming convention for peptides in Thermo Quantiva transition list export	guest	3	closed	3.1
395	Defect	Skyline	Exception thrown trying to sort Results Grid	guest	3	closed	3.1
394	Defect	Skyline	Skyline not in Alt-Tab list when Customize View is showing	guest	3	closed	3.1
393	Defect	Skyline	Use different strategy when we detect slow loading of Thermo files over the network	guest	4	closed	3.1
392	Defect	Skyline	Problems importing spectral libraries from DDA to iRT libraries	guest	3	closed	3.1
391	Defect	Topograph	Discrepancies in point count	guest	1	closed	3.1
390	Defect	Topograph	Cannot access individual protein half-lives within Topograph	guest	0	closed	3.1
389	Todo		Finalize AutoQC	guest	3	closed	3.1
388	Todo		Test Results	guest	3	closed	3.1
387	Todo	Skyline	L10N for VS2013/RS9 & team city fail builds	guest	3	closed	3.1
386	Todo		Skyline slider	guest	3	closed	3.1
385	Todo	Skyline	Web args collector documentation	guest	3	closed	
384	Todo		Sign Up module	guest	3	closed	3.1
383	Todo	Skyline	Monitoring charged losses could be made easier	guest	3	closed	
382	Todo	Skyline	Improve modifications for glycans	guest	3	closed	
381	Defect	Topograph	Protein Key is not displaying the correct information	guest	0	closed	3.1
380	Todo	Skyline	Add support for PRM and DIA-with-DDA workflows to Import Peptide Search wizard	guest	2	closed	3.1
379	Defect	Skyline	Small molecules: Annotations and user-set peaks don't serialize properly for custom molecules	guest	1	closed	3.1
378	Todo	Skyline	Add support for IDPicker 3 .idpDB as an a search result format for BlibBuild	guest	3	closed	3.1
377	Todo	Topograph	Need to limit the peptides used in calculating PP enrichment to those from short-lived proteins	guest	1	closed	3.1
376	Defect	Skyline	Background Proteome Problems -“Resolving protein details for background proteome not working”	guest	3	closed	
375	Defect	Skyline	Small molecules: need negative ion capability	guest	3	closed	3.1
374	Defect	Skyline	Small molecules: users want to import m/z values, not masses	guest	3	closed	3.1
373	Defect	Skyline	Small molecules: Insert Transition list doesn't construct the tree properly	guest	3	closed	3.1
372	Defect	Skyline	Small Molecule issues with transition settings	guest	3	closed	3.1
371	Defect	Skyline	Small molecules: need to be able to import and/or set CE, RT and DT for individual precursors and products	guest	3	closed	3.1
370	Defect	Skyline	Small Molecule CE Output not working	guest	3	closed	4.1
369	Defect	Skyline	"""An item with the same key has already been added"" when adding peptides from a library"	guest	2	closed	3.1
368	Todo	Skyline	Tool Require Multiple R Versions	guest	3	closed	
367	Defect	Topograph	Results by Cohort feature produces no output	guest	1	closed	3.1
366	Defect	Topograph	Mass accuracy cannot be changed for an individual protein/peptide	guest	3	closed	3.1
365	Defect	Skyline	Make peptide matching to background proteome more flexible	guest	3	closed	3.7
364	Todo	Skyline	Add PeptideTotalArea and ProteinTotalArea values to reports and graphs	guest	3	closed	20.2
363	Todo	Skyline	Handle Mascot Distiller settings which are problematic for Skyline	guest	3	closed	3.1
362	Todo	Skyline	Add support to Skyline for querying a Mascot Server directly for search results	guest	3	closed	
361	Defect	Skyline	Shrink font before hiding dtop or idotp values on the Peak Areas graph	guest	3	closed	3.1
360	Defect	Skyline	Review all forms with tips and extend AutoPopDelay to 60000 (1 minute)	guest	3	closed	3.6
359	Defect	Skyline	Double-click to zoom out on chromatogram graphs not reflected in synchronized zooming	guest	4	closed	
358	Defect	Skyline	Tool Framework Python package installation bug	guest	3	closed	
357	Todo	Skyline	Add support for Thermo Fusion method export to Skyline	guest	2	closed	3.1
356	Todo	Skyline	Implement export isolation list for Waters Q-TOF	guest	1	closed	3.1
355	Todo	Skyline	Add support for RT column to BiblioSpec SSL spectrum matching format	guest	3	closed	3.1
354	Defect	Skyline	CE optimization library populated with data for labeled peptides does not work for analyte peptides	guest	3	closed	3.1
353	Defect	Topograph	Custom view info lost with upgrade; cannot use Customize View	guest	2	closed	3.1
352	Todo	Skyline	Annotate reporter ions in Library Match graph	guest	2	closed	22.1
351	Defect	Topograph	Reject/Accept setting does not work from Half-Life tab for a protein	guest	2	closed	3.1
350	Defect	Topograph	Cannot click through on peptide names from Half-Life view of protein	guest	3	closed	3.1
349	Defect	Skyline	Acquired time attribute lost for files on Chorus	guest	2	closed	
348	Todo	Skyline	Implement intensity threshold for Edit > Refine > Advanced	guest	3	closed	4.1
347	Todo	Skyline	More work on full-scan graph for ion labels in unzoomed mode	guest	2	closed	
346	Todo	Skyline	Make multi-peptide graphs clickable	guest	2	closed	3.1
345	Defect	Skyline	Import Peptide Search wizard should show full-scan settings no matter what	guest	2	closed	3.1
344	Defect	Skyline	Exclude spectrum source files checkbox present in ImportResultsControl but not functional	guest	2	closed	3.1
343	Todo	Skyline	Tool store display order	guest	4	closed	
342	Defect	Skyline	Spectral Library Explorer and MS1 Analysis	guest	3	closed	
341	Defect	Skyline	Centroided spectra show up with profile lines in full-scan graph	guest	3	closed	2.6
340	Todo	Skyline	Support pasting a list of protein accession numbers directly into Skyline when the document has a background proteome	guest	3	closed	
339	Todo	Skyline	Support charged loss from precursor ions	guest	3	closed	
338	Todo	Skyline	Support Thermo Crystal library format	guest	3	closed	3.1
337	Defect	Skyline	mascot v2.4 MS1 import raw data	guest	2	closed	2.6
335	Todo	Skyline	Improve access to optimization values in Skyline UI	guest	3	closed	22.1
334	Defect	Skyline	RT prediction not working for all decoy types	guest	3	closed	2.6
333	Todo	Skyline	"Add ""Exclude precursor isolation window"" checkbox to Transition Settings - Filter"	guest	3	closed	2.6
332	Defect	Skyline	Skyline crashes while uploading document to a Panorama server with no disk space	guest	3	closed	2.6
331	Todo	Skyline	Improve Import Results form	guest	3	closed	
330	Todo	Topograph	Group fly peptides by CG number	guest	3	closed	2.6
329	Defect	Topograph	Workaround for replicates with 100% turnover to prevent ValueOutOfRange error	guest	3	closed	2.6
328	Todo	Skyline	Implement support for associating protein FASTA after a document exists as a set of peptide lists	guest	3	closed	
327	Defect	Skyline	File | Import | TransitionList... always gives charge state 1 if there is a peptide mass column to the left of the actual m/z column	guest	3	closed	19.2
326	Defect	Skyline	Group by peak area graphs should not stack when showing all transitions	guest	3	closed	4.3
325	Todo	BiblioSpec	Add support for .idXML as an a search result format for BlibBuild	guest	3	closed	
324	Todo	Skyline	Improve unexpected error UI to solicit more information	guest	3	closed	3.1
323	Defect	Skyline	Fix PeptideDocNode.CalcBestResult() to use current peak scoring algorithm	guest	3	closed	
322	Defect	Skyline	Changing selected file in GraphChromatogram does not update Targets view	guest	3	closed	
321	Todo	Skyline	Add relative ion abundance columns to reports	guest	3	closed	
320	Todo	Skyline	Add support for .sptxt as an a search result format for BlibBuild	guest	3	closed	2.6
319	Todo	Skyline	Add support for SpectraST retention times to Skyline	guest	3	closed	3.1
318	Todo	Skyline	Add multi-peptide RT graph	guest	3	closed	
317	Todo	Skyline	Add UI to Accept Peptides form to allow specifying a list of proteins	guest	2	closed	3.2
316	Defect	Skyline	Saving a minimized skyline doc which uses an XHunter library doesn't work if peptide ranking is turned on	guest	3	closed	
315	Todo	Skyline	Improve support for library scores in Skyline	guest	3	closed	
314	Defect	Skyline	Support modifications not associated with an amino acid in SSL format for spectral library building	guest	2	closed	3.1
313	Todo	Skyline	Add separate groups for Live Report views	guest	3	closed	3.1
312	Todo	Skyline	Add Tools > Options - Language tab to v2.5 branch	guest	0	closed	2.5
311	Defect	Skyline	IndexOutOfRangeException UniquePrefixGenerator.GetUniquePrefix	guest	3	closed	2.5
310	Defect	Skyline	IndexOutOfRangeException in GraphChromatogram.DisplayPeptides	guest	3	closed	2.5
309	Defect	Skyline	Problems running R for MSstats on computers that report successful installation	guest	2	closed	2.5
308	Defect	Skyline	Missing R.exe after MSstats installation	guest	3	closed	3.1
307	Todo	Skyline	Get Skyline window on screen faster	guest	2	closed	3.1
306	Defect	Skyline	Message box timeout code should be disabled when pausing a test	guest	1	closed	2.6
305	Defect	Skyline	Columns appear multiple times in PrescursorResults view	guest	1	closed	2.5
304	Defect	Skyline	Proteins added to an existing protDB don't get digested	guest	3	closed	
303	Localization	Skyline	"LOCALIZATION: Create build tool that scans the source for strings without ""Not L10N"""	guest	3	closed	2.6
302	Localization	Skyline	LOCALIZATION: Make SkylineRunner command-line interface localizable	guest	3	closed	2.6
301	Localization	Skyline	LOCALIZATION: Several strings have been added since .resx files were given to Language Scientific	guest	3	closed	2.5
300	Defect	Skyline	Change encoding of filepaths in .skyd files from Default to UTF-8	guest	3	closed	2.6
299	Defect	Skyline	chromatogram extraction with .wiff data in TestMS1Tutorial is about 2x slower when run in French or Japanese	guest	3	closed	2.6
298	Todo	Skyline	Add accession number and human readable protein name to proteins	guest	2	closed	2.6
297	Localization	Skyline	LOCALIZATION: Live reports toolbar not localized	guest	3	closed	2.5
296	Defect	Skyline	IrtDb can prevent document from being saveable.	guest	2	closed	2.5
295	Defect	Skyline	InvalidOperationException in TransitionGroupDocNode.CalcMatchingPeak	guest	2	closed	2.5
294	Defect	Skyline	peak splitting	guest	3	closed	2.6
293	Defect	Skyline	Unhandled exception	guest	3	closed	2.6
292	Todo	Skyline	Add Replicate Comparison order for View > Arrange Graphs > Grouped	guest	3	closed	3.6
291	Defect	Skyline	Results grid last selected customized view needs to be remembered	guest	3	closed	2.5
290	Todo	Skyline	Add in-place filtering to Live Reports	guest	3	closed	3.1
289	Localization	Skyline	LOCALIZATION: Report headers cannot be translated	guest	3	closed	2.6
288	Defect	Skyline	InvalidOperationException in AdlerChecksum.MakeForString if type filename into Import Results File Open Dialog	guest	2	closed	2.5
287	Defect	Skyline	ArgumentOutOfRangeException in ChromDataSet.SetBestPeak	guest	2	closed	2.5
286	Defect	Skyline	NRE in TransitionPeakPairData<TData>.GetMatchingReferencePairs	guest	2	closed	2.5
285	Defect	Skyline	"""An item with the same key has already been added"" exception in TargetDecoyGenerator.PopulateDictionary"	guest	2	closed	2.5
284	Defect	Skyline	"Fix sluggish update of multiple peptides graph after ""Select All"" on a large document"	guest	1	closed	3.2
283	Defect	Skyline	Synchronized zooming should work for tabbed graphs	guest	4	closed	
282	Todo	Skyline	Add new TotalArea values to reports	guest	3	closed	2.6
281	Defect	Skyline	MSStats (Skyline External Tool) installation is noisy and full of scary warnings	guest	3	closed	
280	Defect	Skyline	"""External Tools | Add""  UI is mildly confusing - presents a picklist where it should be a simple textbox"	guest	4	closed	
279	Documentation	Skyline	Merge QuaSAR GenePattern documentation with Tool Store version	guest	3	closed	2.2
278	Defect	Skyline	BiblioSpec bug parsing pep.xml from Prospector	guest	3	closed	2.5
277	Defect	Skyline	Add ByOnic support to BiblioSpec	guest	3	closed	2.5
276	Defect	Skyline	MaxQuant no matching mod error in BiblioSpec	guest	3	closed	2.5
275	Documentation	Skyline	Create External Tools examples for Web Sites and Java Tools	guest	4	closed	
274	Defect	Skyline	Refactor new Live Reports class names to stop using the product name Skyline	guest	3	closed	3.1
273	Defect	Skyline	Dot-product labels clipped in peak area graphs	guest	3	closed	3.1
272	Defect	Skyline	NRE in MS1Probe external tool	guest	3	closed	2.1
271	Todo	Skyline	Add group-by queries to exported reports	guest	1	closed	4.1
270	Todo	Skyline	Save window layouts in a way that allows them to be used across documents	guest	4	closed	
269	Todo	Skyline	Allow m/z or ppm tolerance for chromatogram extraction	guest	3	closed	3.1
268	Todo	Skyline	Create UI to allow hiding/showing replicates	guest	3	closed	
267	Todo	Skyline	Change Skyline File > Share file extension to .sky.zip	guest	3	closed	2.2
266	Defect	Skyline	Fail to create peptide library by using .mzid file from MSGF+ searching result!	guest	2	closed	2.5
265	Defect	Skyline	Skyline won't recognize precursor transitions in certain RAW files	guest	3	closed	2.1
264	Todo	BiblioSpec	Clarify limitation on BlibBuild reading vendor raw files and consider lifting it	guest	3	closed	
263	Defect	Skyline	Too strict about choosing only one precursor for every MS/MS scan in Targeted MS/MS	guest	3	closed	2.1
262	Todo	Skyline	Add way to specify charge state when pasting peptide lists	guest	3	closed	
261	Todo	Skyline	Add a raw intensity filter for peaks to Edit > Refine > Advanced	guest	3	closed	
260	Defect	Skyline	ArgumentOutOfRangeException pasting into calibrate window	guest	2	closed	2.1
259	Defect	Skyline	Near isobars in spectral library building getting merged	guest	2	closed	4.1
258	Defect	Skyline	InvalidOperationException clicking on column to sort rows in EditIrtCalcDlg.Calibrate	guest	2	closed	2.1
257	Defect	Skyline	DIA isolation scheme editor needs an instrument method mode	guest	3	closed	2.6
256	Defect	Skyline	Fix normalized CE column for Q Exactive isolation list export	guest	2	closed	2.1
255	Todo	Skyline	Create ToolReportCache class to make repeated analysis faster	guest	2	closed	2.1
254	Todo	Skyline	Peak Areas > Peptide Comparison graph should have stacked all transitions display	guest	3	closed	
253	Todo	Skyline	Create Document Settings form and implement fold-change statistics	guest	2	closed	
252	Defect	Skyline	Light and heavy transitions can be different for several cases	guest	3	closed	3.1
251	Defect	BiblioSpec	BlibFilter crashes, if it cannot find :redundant: in the library LSID	guest	3	closed	2.1
250	Todo	Skyline	Method and transition list export for Waters Xevo uses a constant cone voltage of 35	guest	4	closed	
249	Todo	Skyline	Add support for storing optimized CE values in a database file like iRT	guest	3	closed	2.6
248	Todo	Skyline	Add light to heavy dot-products	guest	3	closed	2.2
247	Todo	Skyline	Add modification sites field to Skyline custom reports	guest	4	closed	
246	Todo	Skyline	Enable scheduled targeted-MS/MS method export on Orbitrap Elite, etc.	guest	4	closed	
245	Todo	Skyline	Support MSGF+ pepXML in BlibBuild	guest	2	closed	2.1
244	Todo	Skyline	Add Thermo Quantiva to Export > Transition List options	guest	3	closed	2.1
243	Todo	Skyline	Add tool tips to some of the graphs	guest	4	closed	
242	Todo	Skyline	Add option to show only chromatograms for transitions that contribute to total peak area	guest	4	closed	4.2
241	Defect	Skyline	Improve BlibFilter best spectrum picking for targeted MS/MS data	guest	2	closed	2.1
240	Todo	Skyline	Add Row and Column to View > Arrange menu	guest	4	closed	3.1
239	Defect	Skyline	Raw data for certain transitions not being imported from Xevo into Skyline	guest	3	closed	2.1
238	Todo	Skyline	Add ability to import peptide search to SkylineRunner	guest	3	closed	3.2
237	Defect	Skyline	Popup pick lists can end up inserting nodes that are out of sync with the settings	guest	3	closed	
236	Defect	Skyline	error in building spectral library	guest	3	closed	2.1
235	Todo	Skyline	Auto-check HTTPS for Panorama server configuration when HTTP is specified and fails	guest	3	closed	2.1
234	Todo	Skyline	Preserve tree expansion in PublishDocumentDlg	guest	3	closed	2.1
233	Defect	Skyline	Move from dictionary to array in pwiz.Skyline.Model.Results.ChromDataCollectorSet.ProcessExtractedSpectrum(Double, ExtractedSpectrum)	guest	3	closed	2.5
232	Defect	Skyline	Improve chromatogram read performance for large full-scan files	guest	3	closed	3.1
231	Defect	Skyline	Fix MSGraph to include annotation boundaries in graph scaling	guest	3	closed	2.1
230	Todo	Skyline	Add Filter By... menu item with Group By and Order By	guest	3	closed	3.1
229	Todo	Skyline	Add ability to specify a list of peptide sequences to BlibBuild	guest	2	closed	2.1
228	Defect	Skyline	When re-importing, peak boundaries that have been manually set should recompute integration	guest	2	closed	21.2
227	Todo	Skyline	Show more complete list of error transitions on paste of transition list	guest	3	closed	
226	Defect	Skyline	Need better error message when isolation windows conflict	guest	3	closed	2.6
225	Todo	Skyline	Streamline File > Publish to Panorama first use	guest	3	closed	2.1
224	Defect	Skyline	Fix SkylineRunner to support multiple instances running at the same time	guest	3	closed	2.1
223	Todo	Skyline	Add PPM and resolution options to Transition Settings - Library - Ion match tolerance	guest	3	closed	
222	Todo	Skyline	Prediction versus confidence intervals in peak area plots	guest	3	closed	
221	Todo	Skyline	Add retention time prediction indicators to retention time summary graphs	guest	3	closed	
220	Todo	Skyline	Enable sorting by annotation value in Replicate Comparison	guest	3	closed	2.1
219	Defect	Skyline	Import results with folder selected does not work as expected	guest	3	closed	2.1
218	Todo	Skyline	Add checkbox to Transition Settings - Filter to add neutral loss ions	guest	3	closed	
217	Defect	Skyline	Importing a Document with the DIA analysis of same files, different peptides	guest	3	closed	
216	Todo	Skyline	Add ragged end flag to the Peptide class and expose this value in reports	guest	4	closed	
215	Todo	Skyline	Add graph properties to allow user control of axis label font size and orientation	guest	3	closed	3.1
214	Todo	Skyline	Ambiguous peptide spectrum matches are removed during library building without any notification	guest	3	closed	3.1
213	Defect	Skyline	Unhandled InvalidOperationException	guest	3	closed	
212	Todo	Skyline	Add filter exclusion for peptide duplication	guest	3	closed	3.1
211	Defect	Skyline	Unhandled System.NullReferenceException in pwiz.Skyline.Model.Find.BookmarkEnumerator.set_Current	guest	2	closed	1.4
210	Defect	Skyline	Unhandled exception in RecordNavBar.UpdateAll()	guest	2	closed	2.1
209	Todo	Skyline	Add Peptides.StructuralModifiedSequence to custom report fields in Skyline	guest	1	closed	1.4
208	Todo	Skyline	Allow R scripts to act as external tools in Skyline	guest	3	closed	2.1
207	Todo	Skyline	Add a Prompt for arguments check box to the External tools form in Skyline	guest	2	closed	2.1
206	Todo	Skyline	Skyline should show progress in the status bar when a report is being generated for an external tool	guest	2	closed	2.1
205	Todo	Skyline	Add Auto-zoom Y-axis sub-menu which includes Best Peak	guest	3	closed	
204	Todo	Skyline	Add Min intensity value to Chromatogram Graph Properties form	guest	4	closed	
203	Todo	Skyline	TargetedMSMS-BSA_Protea	guest	3	closed	2.1
202	Defect	Skyline	Improve multiplexing detector to reject multi-precursor isolations that are not really multiplexed	guest	3	closed	2.1
201	Defect	Skyline	Neutral loss ions lost in pivoted report when same non-neutral loss ions are present	guest	3	closed	1.4
200	Todo	Skyline	Add File > Import > Replicate Annotations... menu item	guest	3	closed	2.1
199	Defect	Skyline	Editing annotation values in Results Grid with protein selected has strange grid selection behavior	guest	2	closed	1.4
198	Todo	Skyline	Add the ability to incorporate spectral library retention times into scheduling RT prediction	guest	3	closed	2.1
197	Todo	Skyline	Add ability to annotate replicates	guest	3	closed	1.4
196	Documentation	Skyline	Create a new instructional video on working with full-scan data	guest	3	closed	
195	Documentation	Skyline	Write a Data Independent Acquisition tutorial	guest	3	closed	
194	Documentation	Skyline	Write an Integration with External Tools tutorial	guest	3	closed	
193	Documentation	Skyline	Write a Command-Line Automation tutorial	guest	3	closed	
192	Documentation	Skyline	Write a Chromatogram Peak Integration tutorial	guest	3	closed	
191	Documentation	Skyline	Write an Advanced Peptide Modifications tutorial	guest	3	closed	
190	Todo	BiblioSpec	Add library building support for Proteome Discoverer native .msf files	guest	3	closed	
189	Todo	BiblioSpec	Add library building support for PRIDE XML	guest	3	closed	2.1
188	Documentation	Skyline	Tutorials using Thermo RAW data should mention need for English (US) number format settings	guest	4	closed	2.1
187	Todo	Skyline	Plot Base Peak and TIC chromatograms	guest	3	closed	2.1
186	Defect	Skyline	Fix multi-line error messages for Agilent method export	guest	2	closed	1.2
185	Todo	Skyline	N- and C-terminal protease combinations	guest	4	closed	2.1
184	Todo	Skyline	Levey-Jennings Chart for QC	guest	3	closed	
183	Todo	Skyline	Save internal pane state in .sky.view	guest	3	closed	
182	Defect	Skyline	Spiky chromatograms from MSFileReader when two targets have the same Q1 and Q3 but different scheduling windows	guest	3	closed	2.5
181	Todo	Skyline	Add Edit > Refine > Rename Proteins form	guest	3	closed	
180	Todo	Skyline	Add refinement support for merging repeated proteins	guest	2	closed	
179	Defect	Skyline	local copy work-around error when importing thermo TSQ raw files	guest	3	closed	1.2
178	Documentation	Skyline	Background	guest	3	closed	1.2
177	Defect	Skyline	How to import WIFF files for SWATH data?	guest	3	closed	1.2
176	Todo	BiblioSpec	Implement BiblioSpec library building support for MaxQuant Andromeda	guest	3	closed	2.1
175	Todo	Skyline	Allow exporting multiple DIA methods to cover larger mass ranges, using smaller windows	guest	3	closed	
174	Todo	Skyline	Add protein terminal modification support to Skyline	guest	3	closed	
173	Todo	BiblioSpec	Support peak list files for ProteinProspector (UCSF)	guest	4	closed	
172	Todo	Skyline	What time does the Skyline version 1.3 release?	guest	3	closed	1.2
171	Defect	Skyline	Edit > Insert > Proteins should ignore white space on paste	guest	4	closed	
170	Todo	Skyline	Correct peptide start and end indices to use 1-based indexing instead of 0-base indexing	guest	3	closed	
169	Defect	BiblioSpec	BlibBuild status for ProteinPilot (.group.xml) is broken	guest	3	closed	
168	Todo	Skyline	Copy Data on retention time copies time of end of peak, instead of peak apex	guest	3	closed	1.2
167	Todo	Skyline	Add orthogonal peak ranking for MS1 and MS/MS filtering	guest	3	closed	3.5
166	Defect	Skyline	Declustering potential abbreviated CE under the transition settings	guest	3	closed	1.2
165	Defect	Topograph	Unhandled exception error message on half-lives results page	guest	3	closed	1.2
164	Todo	Skyline	Add Max peptide rank field to Refine form	guest	3	closed	2.1
163	Defect	Skyline	will/is SkyLine MS1 filtering be capable of peak picking in MS-only data?	guest	3	closed	1.2
162	Todo	Skyline	Add new data file fields to Skyline reports	guest	3	closed	3.1
161	Todo	Skyline	Store Spectral Library Explorer sort order in the library cache files	guest	3	closed	
160	Todo	Skyline	Add customizable Tools menu	guest	3	closed	2.1
159	Todo	Skyline	Spectral Library Explorer displays duplicate entries	guest	3	closed	1.2
158	Defect	Skyline	When building a library from IdentityE (PLGS) search results the individual transitions are not listed	guest	3	closed	1.2
157	Defect	Skyline	applying transition filter settings (precursor only) to peptides	guest	3	closed	1.1
156	Defect	Skyline	DocNode missing results	guest	3	closed	1.2
155	Todo	Topograph	"Depersonalize ""Evvie's Filter"""	guest	4	closed	1.2
154	Defect	Skyline	cannot import/merge documents in skyline 1.2	guest	3	closed	1.2
153	Defect	Topograph	Error message during generation of Results by Cohort output	guest	2	closed	1.2
152	Defect	Topograph	"Manual ""reject"" is not working"	guest	4	closed	1.2
151	Defect	Skyline	Problem with MANAGE RESULTS > UP/DOWN function	guest	3	closed	1.2
150	Defect	Skyline	exporting scheduled method using results for peptides with and without previous retention times	guest	3	closed	22.1
149	Defect	Topograph	Peptides with only one Leu have average turnover scores lower than 1 when out of range	guest	4	closed	1.2
148	Defect	Topograph	"Please correct Y-axis label of half-life graphs to read ""ln"" rather than ""log"""	guest	3	closed	1.2
147	Todo	Skyline	Replace isolation width on full-scan settings tab with isolation scheme	guest	2	closed	2.1
146	Defect	Skyline	cannot install skyline software	guest	3	closed	1.2
145	Defect	Skyline	Write automated test for iRT tutorial	guest	2	closed	1.2
144	Todo	Skyline	Write automated test for MS1 Filtering tutorial	guest	2	closed	1.2
143	Todo	Skyline	Write automated test for Absolute Quantification tutorial	guest	2	closed	1.2
142	Defect	Skyline	Q-Exactive data acquired using Xcalibur 2.2	guest	3	closed	1.2
141	Defect	Topograph	Serious apparent discrepancies in half-life values	guest	1	closed	1.2
140	Todo	Skyline	Add support to Edit > Insert > Peptides for not fully cleaved peptides, if protein name is given	guest	3	closed	
139	Defect	Skyline	Regarding building spectral library which Skyline can recognise using Mascot(Proteome Discoverer 1.3)	guest	3	closed	1.2
138	Todo	Skyline	Add report value for spectral library retention time	guest	3	closed	22.1
137	Defect	Skyline	export of scheduled methods to waters xevo	guest	3	closed	1.2
136	Todo	Topograph	Add Average Turnover Score cutoff to Half-Lives and Results by Cohort forms	guest	2	closed	1.2
135	Todo	Topograph	"Implement ""decrease in old protein"" method of calculating half-life"	guest	2	closed	1.2
134	Defect	Topograph	Topograph fails to generate Results by Cohort output	guest	1	closed	1.2
133	Defect	Topograph	Topograph tries to load peptide analysis when I click on Status drop-down	guest	3	closed	1.2
132	Defect	Skyline	peak integration and annotation missing after document merging	guest	3	closed	1.2
